Round,Day,Venue,Result,Home_Goals,Away_Goals,Away_Team,Home_xG,Away_xG,Home_Poss,Home_Shots,Home_SoT,Dist,FK,PK,PKatt,Home_Team,GD,xGD,Home,GF_scaled,GA_scaled,xG_scaled,xGA_scaled,Poss_scaled,Sh_scaled,SoT_scaled,Dist_scaled,FK_scaled,PK_scaled,PKatt_scaled,GD_scaled,xGD_scaled,Round_scaled,Away_Poss,Away_Shots,Away_SoT,Away_xG,Away_xGA
9,Sun,Home,H,4,1,West Ham United,1.9,1.1,58.0,14.0,6.0,19.6,0.0,1,1,AstonVilla,3,0.7999999999999998,1,1.774269816419446,-0.4806550338795155,0.39264199320306925,-0.5055007151019196,0.582222509739582,0.05607053524124161,0.5036474173551143,1.0118676411850742,-0.6228722422076017,2.434603908796998,2.279943991388663,1.4396969378057565,0.5563851368051878,-0.9575175804338617,42.0,11.200000000000001,4.800000000000001,1.1,1.9
10,Sun,Home,H,3,1,Luton Town,2.3,0.5,70.0,17.0,6.0,14.5,0.0,0,0,AstonVilla,2,1.7999999999999998,1,1.0226281996531255,-0.4806550338795155,0.8417133473555635,-1.1791077463306612,1.455556274348955,0.5515775908615161,0.5036474173551143,-0.7749200477595035,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,1.2518665578116726,-0.8663254299163511,30.0,13.600000000000001,4.800000000000001,0.5,2.3
12,Sun,Home,H,3,1,Fulham,3.0,0.9,51.0,12.0,6.0,13.5,0.0,0,0,AstonVilla,2,2.1,1,1.0226281996531255,-0.4806550338795155,1.6275882171224287,-0.7300363921781668,0.07277781371744775,-0.27426750183894144,0.5036474173551143,-1.1252705750035383,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,1.4605109841136181,-0.6839411288813297,49.0,9.600000000000001,4.800000000000001,0.9,3.0
15,Wed,Home,H,1,0,Manchester City,2.3,0.6,46.0,22.0,7.0,18.9,0.0,0,0,AstonVilla,1,1.6999999999999997,1,-0.4806550338795155,-1.232296650645836,0.8417133473555635,-1.0668399077925377,-0.291111254869791,1.3774226835619738,0.881880655685042,0.7666222721142488,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,1.182318415711024,-0.4103646773287979,54.0,17.6,5.6000000000000005,0.6,2.3
16,Sat,Home,H,1,0,Arsenal,0.6,1.4,39.0,10.0,3.0,20.8,1.0,0,0,AstonVilla,1,-0.7999999999999999,1,-0.4806550338795155,-1.232296650645836,-1.0668399077925372,-0.16869719948754913,-0.8005559508919252,-0.6046055389191245,-0.6310522976346686,1.4322882738779157,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,-0.5563851368051879,-0.3191725268112872,61.0,8.0,2.4000000000000004,1.4,0.6
18,Fri,Home,D,1,1,Sheffield United,0.9,0.6,77.0,12.0,4.0,17.5,0.0,0,0,AstonVilla,0,0.30000000000000004,1,-0.4806550338795155,-0.4806550338795155,-0.7300363921781664,-1.0668399077925377,1.9650009703710893,-0.27426750183894144,-0.25281905930474097,0.2761315339726007,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.2086444263019455,-0.13678822577626595,23.0,9.600000000000001,3.2,0.6,0.9
20,Sat,Home,H,3,2,Burnley,3.2,1.2,64.0,18.0,6.0,16.9,1.0,1,1,AstonVilla,1,2.0,1,1.0226281996531255,0.27098658288680494,1.852123894198676,-0.39323287656379624,1.0188893920442685,0.7167466094016077,0.5036474173551143,0.06592121762617936,1.049858867607866,2.434603908796998,2.279943991388663,0.4798989792685855,1.3909628420129696,0.04559607525875532,36.0,14.4,4.800000000000001,1.2,3.2
22,Tue,Home,A,1,3,Newcastle United,1.4,2.6,61.0,12.0,5.0,14.3,0.0,0,0,AstonVilla,-2,-1.2000000000000002,1,-0.4806550338795155,1.0226281996531255,-0.16869719948754863,1.178516862969934,0.8005559508919252,-0.27426750183894144,0.12541417902518667,-0.8449901532083103,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.834577705207782,0.2279803762937766,39.0,9.600000000000001,4.0,2.6,1.4
24,Sun,Home,A,1,2,Manchester Utd,2.4,1.8,56.0,23.0,9.0,16.7,1.0,0,0,AstonVilla,-1,0.5999999999999999,1,-0.4806550338795155,0.27098658288680494,0.9539811858936872,0.2803741546649453,0.4366668823046865,1.5425917021020654,1.6383471323448973,-0.004148887822627343,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.4172888526038908,0.4103646773287979,44.0,18.400000000000002,7.2,1.8,2.4
26,Sat,Home,H,4,2,Nott'ham Forest,3.6,2.6,58.0,16.0,6.0,14.3,2.0,0,0,AstonVilla,2,1.0,1,1.774269816419446,0.27098658288680494,2.30119524835117,1.178516862969934,0.582222509739582,0.38640857232142467,0.5036474173551143,-0.8449901532083103,2.7225899774233335,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.6954814210064848,0.5927489783638191,42.0,12.8,4.800000000000001,2.6,3.6
28,Sun,Home,A,0,4,Tottenham Hotspur,0.8,1.5,32.0,10.0,1.0,14.1,0.0,0,0,AstonVilla,-4,-0.7,1,-1.232296650645836,1.774269816419446,-0.8423042307162899,-0.05642936094942546,-1.3100006469140595,-0.6046055389191245,-1.3875187742945239,-0.9150602586571176,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-1.919595917074342,-0.48683699470453934,0.7751332793988405,68.0,8.0,0.8,1.5,0.8
30,Sat,Home,H,2,0,Wolverhampton Wanderers,1.0,1.5,48.0,11.0,5.0,14.7,0.0,0,0,AstonVilla,2,-0.5,1,0.27098658288680494,-1.232296650645836,-0.6177685536400428,-0.05642936094942546,-0.1455556274348955,-0.43943652037903297,0.12541417902518667,-0.7048499423106969,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,-0.3477407105032424,0.9575175804338617,52.0,8.8,4.0,1.5,1.0
32,Sat,Home,D,3,3,Brentford,1.5,1.5,69.0,11.0,3.0,12.1,1.0,0,0,AstonVilla,0,0.0,1,1.0226281996531255,1.0226281996531255,-0.05642936094942496,-0.05642936094942546,1.3827784606315072,-0.43943652037903297,-0.6310522976346686,-1.6157613131451871,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,0.0,1.139901881468883,31.0,8.8,2.4000000000000004,1.5,1.5
34,Sun,Home,H,3,1,AFC Bournemouth,2.4,1.8,56.0,15.0,5.0,14.8,0.0,0,0,AstonVilla,2,0.5999999999999999,1,1.0226281996531255,-0.4806550338795155,0.9539811858936872,0.2803741546649453,0.4366668823046865,0.22123955378133314,0.12541417902518667,-0.6698148895862929,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.4172888526038908,1.3222861825039043,44.0,12.0,4.0,1.8,2.4
35,Sat,Home,D,2,2,Chelsea,1.1,1.6,29.0,9.0,4.0,15.0,0.0,0,0,AstonVilla,0,-0.5,1,0.27098658288680494,0.27098658288680494,-0.5055007151019192,0.05583847758869822,-1.5283340880664027,-0.769774557459216,-0.25281905930474097,-0.5997447841374861,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,-0.3477407105032424,1.413478333021415,71.0,7.2,3.2,1.6,1.1
37,Mon,Home,D,3,3,Liverpool,3.1,1.7,41.0,19.0,5.0,15.2,0.0,0,0,AstonVilla,0,1.4000000000000001,1,1.0226281996531255,1.0226281996531255,1.7398560556605525,0.16810631612682164,-0.6550003234570297,0.8819156279416992,0.12541417902518667,-0.5296746786886795,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.0,0.9736739894090789,1.5958626340564361,59.0,15.200000000000001,4.0,1.7,3.1
2,Sat,Home,H,2,0,Manchester Utd,1.7,2.1,55.0,17.0,6.0,13.8,0.0,0,0,TottenhamHotspur,2,-0.40000000000000013,1,0.27098658288680494,-1.232296650645836,0.16810631612682214,0.6171776702793161,0.36388906858723874,0.5515775908615161,0.5036474173551143,-1.0201654168303276,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,-0.27819256840259404,-1.5958626340564361,45.0,13.600000000000001,4.800000000000001,2.1,1.7
5,Sat,Home,H,2,1,Sheffield United,2.1,0.7,70.0,28.0,10.0,16.4,0.0,0,0,TottenhamHotspur,1,1.4000000000000001,1,0.27098658288680494,-0.4806550338795155,0.6171776702793166,-0.9545720692544142,1.455556274348955,2.368436794802523,2.016580370674825,-0.10925404599583802,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.9736739894090789,-1.3222861825039043,30.0,22.400000000000002,8.0,0.7,2.1
7,Sat,Home,H,2,1,Liverpool,2.2,1.3,64.0,24.0,8.0,19.8,0.0,0,0,TottenhamHotspur,1,0.9000000000000001,1,0.27098658288680494,-0.4806550338795155,0.7294455088174403,-0.2809650380256726,1.0188893920442685,1.7077607206421568,1.2601138940149696,1.0819377466338809,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.6259332789058365,-1.139901881468883,36.0,19.200000000000003,6.4,1.3,2.2
9,Mon,Home,H,2,0,Fulham,1.5,1.0,55.0,15.0,5.0,17.2,0.0,0,0,TottenhamHotspur,2,0.5,1,0.27098658288680494,-1.232296650645836,-0.05642936094942496,-0.6177685536400433,0.36388906858723874,0.22123955378133314,0.12541417902518667,0.17102637579939003,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.3477407105032424,-0.9575175804338617,45.0,12.0,4.0,1.0,1.5
11,Mon,Home,A,1,4,Chelsea,0.9,4.1,40.0,8.0,5.0,23.5,1.0,0,0,TottenhamHotspur,-3,-3.1999999999999997,1,-0.4806550338795155,1.774269816419446,-0.7300363921781664,2.8625344410417872,-0.7277781371744775,-0.9349435759993076,0.12541417902518667,2.378234697436809,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-1.4396969378057565,-2.2255405472207515,-0.7751332793988405,60.0,6.4,4.0,4.1,0.9
13,Sun,Home,A,1,2,Aston Villa,2.3,1.7,62.0,18.0,7.0,14.0,0.0,0,0,TottenhamHotspur,-1,0.5999999999999999,1,-0.4806550338795155,0.27098658288680494,0.8417133473555635,0.16810631612682164,0.873333764609373,0.7167466094016077,0.881880655685042,-0.9500953113815209,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.4172888526038908,-0.5927489783638191,38.0,14.4,5.6000000000000005,1.7,2.3
15,Thu,Home,A,1,2,West Ham United,1.8,2.2,74.0,23.0,6.0,17.1,1.0,0,0,TottenhamHotspur,-1,-0.40000000000000013,1,-0.4806550338795155,0.27098658288680494,0.2803741546649458,0.7294455088174397,1.746667529218746,1.5425917021020654,0.5036474173551143,0.1359913230749873,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.27819256840259404,-0.4103646773287979,26.0,18.400000000000002,4.800000000000001,2.2,1.8
16,Sun,Home,H,4,1,Newcastle United,3.8,1.7,56.0,22.0,10.0,15.5,0.0,1,1,TottenhamHotspur,3,2.0999999999999996,1,1.774269816419446,-0.4806550338795155,2.525730925427417,0.16810631612682164,0.4366668823046865,1.3774226835619738,2.016580370674825,-0.42456952051546876,-0.6228722422076017,2.434603908796998,2.279943991388663,1.4396969378057565,1.460510984113618,-0.3191725268112872,44.0,17.6,8.0,1.7,3.8
18,Sat,Home,H,2,1,Everton,1.5,1.8,61.0,13.0,6.0,15.1,0.0,0,0,TottenhamHotspur,1,-0.30000000000000004,1,0.27098658288680494,-0.4806550338795155,-0.05642936094942496,0.2803741546649453,0.8005559508919252,-0.10909848329884991,0.5036474173551143,-0.5647097314130828,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,-0.2086444263019455,-0.13678822577626595,39.0,10.4,4.800000000000001,1.8,1.5
20,Sun,Home,H,3,1,AFC Bournemouth,2.3,1.7,50.0,12.0,6.0,14.7,0.0,0,0,TottenhamHotspur,2,0.5999999999999999,1,1.0226281996531255,-0.4806550338795155,0.8417133473555635,0.16810631612682164,0.0,-0.27426750183894144,0.5036474173551143,-0.7048499423106969,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.4172888526038908,0.04559607525875532,50.0,9.600000000000001,4.800000000000001,1.7,2.3
22,Wed,Home,H,3,2,Brentford,2.9,1.6,67.0,19.0,5.0,14.3,0.0,0,0,TottenhamHotspur,1,1.2999999999999998,1,1.0226281996531255,0.27098658288680494,1.515320378584305,0.05583847758869822,1.2372228331966117,0.8819156279416992,0.12541417902518667,-0.8449901532083103,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.9041258473084302,0.2279803762937766,33.0,15.200000000000001,4.0,1.6,2.9
24,Sat,Home,H,2,1,Brighton and Hove Albion,1.6,1.2,52.0,16.0,6.0,17.1,1.0,0,0,TottenhamHotspur,1,0.40000000000000013,1,0.27098658288680494,-0.4806550338795155,0.05583847758869872,-0.39323287656379624,0.1455556274348955,0.38640857232142467,0.5036474173551143,0.1359913230749873,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.27819256840259404,0.4103646773287979,48.0,12.8,4.800000000000001,1.2,1.6
25,Sat,Home,A,1,2,Wolverhampton Wanderers,1.6,1.8,71.0,15.0,4.0,14.3,0.0,0,0,TottenhamHotspur,-1,-0.19999999999999996,1,-0.4806550338795155,0.27098658288680494,0.05583847758869872,0.2803741546649453,1.5283340880664027,0.22123955378133314,-0.25281905930474097,-0.8449901532083103,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,-0.13909628420129694,0.5015568278463085,29.0,12.0,3.2,1.8,1.6
27,Sat,Home,H,3,1,Crystal Palace,1.9,0.3,78.0,14.0,6.0,13.5,0.0,0,0,TottenhamHotspur,2,1.5999999999999999,1,1.0226281996531255,-0.4806550338795155,0.39264199320306925,-1.4036434234069084,2.037778784088537,0.05607053524124161,0.5036474173551143,-1.1252705750035383,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.959797958537171,1.1127702736103757,0.6839411288813297,22.0,11.200000000000001,4.800000000000001,0.3,1.9
30,Sat,Home,H,2,1,Luton Town,2.9,0.5,70.0,17.0,2.0,14.5,1.0,0,0,TottenhamHotspur,1,2.4,1,0.27098658288680494,-0.4806550338795155,1.515320378584305,-1.1791077463306612,1.455556274348955,0.5515775908615161,-1.0092855359645962,-0.7749200477595035,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,1.6691554104155635,0.9575175804338617,30.0,13.600000000000001,1.6,0.5,2.9
32,Sun,Home,H,3,1,Nott'ham Forest,1.5,1.5,63.0,17.0,7.0,20.2,1.0,0,0,TottenhamHotspur,2,0.0,1,1.0226281996531255,-0.4806550338795155,-0.05642936094942496,-0.05642936094942546,0.9461115783268207,0.5515775908615161,0.881880655685042,1.2220779575314942,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.0,1.139901881468883,37.0,13.600000000000001,5.6000000000000005,1.5,1.5
35,Sun,Home,A,2,3,Arsenal,2.3,1.0,62.0,14.0,1.0,16.8,0.0,1,1,TottenhamHotspur,-1,1.2999999999999998,1,0.27098658288680494,1.0226281996531255,0.8417133473555635,-0.6177685536400433,0.873333764609373,0.05607053524124161,-1.3875187742945239,0.03088616490177663,-0.6228722422076017,2.434603908796998,2.279943991388663,-0.4798989792685855,0.9041258473084302,1.413478333021415,38.0,11.200000000000001,0.8,1.0,2.3
37,Sat,Home,H,2,1,Burnley,2.7,0.7,63.0,21.0,9.0,16.0,0.0,0,0,TottenhamHotspur,1,2.0,1,0.27098658288680494,-0.4806550338795155,1.2907847015080582,-0.9545720692544142,0.9461115783268207,1.2122536650218823,1.6383471323448973,-0.2493942568934514,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,1.3909628420129696,1.5958626340564361,37.0,16.8,7.2,0.7,2.7
34,Tue,Home,A,0,2,Manchester City,1.7,2.4,53.0,10.0,5.0,15.0,0.0,0,0,TottenhamHotspur,-2,-0.7,1,-1.232296650645836,0.27098658288680494,0.16810631612682214,0.9539811858936866,0.21833344115234324,-0.6046055389191245,0.12541417902518667,-0.5997447841374861,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.48683699470453934,1.3222861825039043,47.0,8.0,4.0,2.4,1.7
1,Sun,Home,D,1,1,Liverpool,1.4,1.3,65.0,10.0,4.0,13.2,1.0,0,0,Chelsea,0,0.09999999999999987,1,-0.4806550338795155,-0.4806550338795155,-0.16869719948754863,-0.2809650380256726,1.0916672057617163,-0.6046055389191245,-0.25281905930474097,-1.2303757331767489,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.0,0.06954814210064839,-1.6870547845739468,35.0,13.0,1.0,1.3,1.4
3,Fri,Home,H,3,0,Luton Town,2.2,0.4,67.0,19.0,8.0,14.2,1.0,0,0,Chelsea,3,1.8000000000000003,1,1.0226281996531255,-1.232296650645836,0.7294455088174403,-1.291375584868785,1.2372228331966117,0.8819156279416992,1.2601138940149696,-0.8800252059327142,1.049858867607866,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,1.251866557811673,-1.5046704835389255,33.0,11.0,1.0,0.4,2.2
4,Sat,Home,A,0,1,Nott'ham Forest,2.3,0.8,75.0,21.0,2.0,17.7,2.0,0,0,Chelsea,-1,1.4999999999999998,1,-1.232296650645836,-0.4806550338795155,0.8417133473555635,-0.8423042307162905,1.8194453429361936,1.2122536650218823,-1.0092855359645962,0.3462016394214074,2.7225899774233335,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,1.0432221315097272,-1.413478333021415,25.0,16.8,1.6,0.8,2.3
6,Sun,Home,A,0,1,Aston Villa,1.3,1.0,53.0,10.0,4.0,17.8,0.0,0,0,Chelsea,-1,0.30000000000000004,1,-1.232296650645836,-0.4806550338795155,-0.2809650380256721,-0.6177685536400433,0.21833344115234324,-0.6046055389191245,-0.25281905930474097,0.38123669214581135,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.2086444263019455,-1.2310940319863937,47.0,8.0,3.2,1.0,1.3
9,Sat,Home,D,2,2,Arsenal,1.3,1.0,44.0,10.0,4.0,20.4,0.0,1,1,Chelsea,0,0.30000000000000004,1,0.27098658288680494,0.27098658288680494,-0.2809650380256721,-0.6177685536400433,-0.4366668823046865,-0.6046055389191245,-0.25281905930474097,1.292148062980301,-0.6228722422076017,2.434603908796998,2.279943991388663,0.0,0.2086444263019455,-0.9575175804338617,56.0,13.0,3.0,1.0,1.3
10,Sat,Home,A,0,2,Brentford,1.9,2.2,68.0,17.0,2.0,16.1,1.0,0,0,Chelsea,-2,-0.30000000000000027,1,-1.232296650645836,0.27098658288680494,0.39264199320306925,0.7294455088174397,1.3100006469140595,0.5515775908615161,-1.0092855359645962,-0.21435920416904744,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.20864442630194563,-0.8663254299163511,32.0,7.0,5.0,2.2,1.9
12,Sun,Home,D,4,4,Manchester City,2.9,2.9,45.0,16.0,8.0,19.1,1.0,1,1,Chelsea,0,0.0,1,1.774269816419446,1.774269816419446,1.515320378584305,1.5153203785843046,-0.36388906858723874,0.38640857232142467,1.2601138940149696,0.8366923775630568,1.049858867607866,2.434603908796998,2.279943991388663,0.0,0.0,-0.6839411288813297,55.0,14.0,9.0,2.9,2.9
14,Sun,Home,H,3,2,Brighton and Hove Albion,2.1,1.1,32.0,7.0,3.0,19.6,0.0,1,1,Chelsea,1,1.0,1,1.0226281996531255,0.27098658288680494,0.6171776702793166,-0.5055007151019196,-1.3100006469140595,-1.100112594539399,-0.6310522976346686,1.0118676411850742,-0.6228722422076017,2.434603908796998,2.279943991388663,0.4798989792685855,0.6954814210064848,-0.5015568278463085,68.0,5.6000000000000005,2.4000000000000004,1.1,2.1
17,Sat,Home,H,2,0,Sheffield United,3.1,0.4,78.0,15.0,6.0,17.2,1.0,0,0,Chelsea,2,2.7,1,0.27098658288680494,-1.232296650645836,1.7398560556605525,-1.291375584868785,2.037778784088537,0.22123955378133314,0.5036474173551143,0.17102637579939003,1.049858867607866,-0.3519909265730599,-0.3735895973638391,0.959797958537171,1.8777998367175093,-0.2279803762937766,22.0,12.0,4.800000000000001,0.4,3.1
19,Wed,Home,H,2,1,Crystal Palace,2.6,1.1,63.0,8.0,2.0,15.3,0.0,1,1,Chelsea,1,1.5,1,0.27098658288680494,-0.4806550338795155,1.1785168629699345,-0.5055007151019196,0.9461115783268207,-0.9349435759993076,-1.0092855359645962,-0.49463962596427546,-0.6228722422076017,2.434603908796998,2.279943991388663,0.4798989792685855,1.0432221315097272,-0.04559607525875532,37.0,6.4,1.6,1.1,2.6
21,Sat,Home,H,1,0,Fulham,2.2,0.8,55.0,16.0,2.0,17.5,0.0,1,1,Chelsea,1,1.4000000000000001,1,-0.4806550338795155,-1.232296650645836,0.7294455088174403,-0.8423042307162905,0.36388906858723874,0.38640857232142467,-1.0092855359645962,0.2761315339726007,-0.6228722422076017,2.434603908796998,2.279943991388663,0.4798989792685855,0.9736739894090789,0.13678822577626595,45.0,14.0,4.0,0.8,2.2
23,Sun,Home,A,2,4,Wolverhampton Wanderers,1.7,2.0,64.0,15.0,4.0,14.5,0.0,0,0,Chelsea,-2,-0.30000000000000004,1,0.27098658288680494,1.774269816419446,0.16810631612682214,0.5049098317411924,1.0188893920442685,0.22123955378133314,-0.25281905930474097,-0.7749200477595035,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,-0.959797958537171,-0.2086444263019455,0.3191725268112872,36.0,12.0,3.2,2.0,1.7
28,Mon,Home,H,3,2,Newcastle United,1.6,0.7,44.0,12.0,7.0,19.7,0.0,0,0,Chelsea,1,0.9000000000000001,1,1.0226281996531255,0.27098658288680494,0.05583847758869872,-0.9545720692544142,-0.4366668823046865,-0.27426750183894144,0.881880655685042,1.046902693909477,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.6259332789058365,0.7751332793988405,56.0,9.600000000000001,5.6000000000000005,0.7,1.6
30,Sat,Home,D,2,2,Burnley,4.2,1.6,69.0,32.0,12.0,17.8,0.0,1,1,Chelsea,0,2.6,1,0.27098658288680494,0.27098658288680494,2.9748022795799116,0.05583847758869822,1.3827784606315072,3.029112868962889,2.77304684733468,0.38123669214581135,-0.6228722422076017,2.434603908796998,2.279943991388663,0.0,1.8082516946168605,0.9575175804338617,31.0,18.0,6.0,1.6,4.2
31,Thu,Home,H,4,3,Manchester Utd,3.0,1.5,57.0,26.0,8.0,19.0,1.0,2,2,Chelsea,1,1.5,1,1.774269816419446,1.0226281996531255,1.6275882171224287,-0.05642936094942546,0.5094446960221343,2.0380987577223397,1.2601138940149696,0.8016573248386528,1.049858867607866,5.221198744167055,4.933477580141165,0.4798989792685855,1.0432221315097272,1.0487097309513724,43.0,20.8,6.4,1.5,3.0
33,Mon,Home,H,6,0,Everton,3.1,1.5,58.0,13.0,9.0,18.8,0.0,1,1,Chelsea,6,1.6,1,3.2775530499520866,-1.232296650645836,1.7398560556605525,-0.05642936094942546,0.582222509739582,-0.10909848329884991,1.6383471323448973,0.7315872193898462,-0.6228722422076017,2.434603908796998,2.279943991388663,2.879393875611513,1.1127702736103757,1.2310940319863937,42.0,10.0,2.0,1.5,3.1
26,Thu,Home,H,2,0,Tottenham Hotspur,2.2,1.6,37.0,16.0,4.0,16.1,2.0,0,0,Chelsea,2,0.6000000000000001,1,0.27098658288680494,-1.232296650645836,0.7294455088174403,0.05583847758869822,-0.9461115783268207,0.38640857232142467,-0.25281905930474097,-0.21435920416904744,2.7225899774233335,-0.3519909265730599,-0.3735895973638391,0.959797958537171,0.417288852603891,0.5927489783638191,63.0,12.8,3.2,1.6,2.2
36,Sun,Home,H,5,0,West Ham United,4.1,0.9,69.0,25.0,14.0,15.7,1.0,0,0,Chelsea,5,3.1999999999999997,1,2.5259114331857666,-1.232296650645836,2.8625344410417877,-0.7300363921781668,1.3827784606315072,1.8729297391822484,3.5295133239945353,-0.3544994150666621,1.049858867607866,-0.3519909265730599,-0.3735895973638391,2.3994948963429277,2.2255405472207515,1.5046704835389255,31.0,20.0,11.200000000000001,0.9,4.1
38,Sun,Home,H,2,1,AFC Bournemouth,1.1,2.2,61.0,16.0,6.0,18.2,0.0,0,0,Chelsea,1,-1.1,1,0.27098658288680494,-0.4806550338795155,-0.5055007151019192,0.7294455088174397,0.8005559508919252,0.38640857232142467,0.5036474173551143,0.5213769030434248,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,-0.7650295631071333,1.6870547845739468,39.0,22.0,5.0,2.2,1.1
1,Sat,Home,H,5,1,Aston Villa,3.3,1.8,52.0,17.0,12.0,13.2,0.0,0,0,NewcastleUnited,4,1.4999999999999998,1,2.5259114331857666,-0.4806550338795155,1.9643917327367992,0.2803741546649453,0.1455556274348955,0.5515775908615161,2.77304684733468,-1.2303757331767489,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,1.919595917074342,1.0432221315097272,-1.6870547845739468,48.0,13.600000000000001,9.600000000000001,1.8,3.3
3,Sun,Home,A,1,2,Liverpool,2.0,0.9,59.0,23.0,8.0,18.3,1.0,0,0,NewcastleUnited,-1,1.1,1,-0.4806550338795155,0.27098658288680494,0.504909831741193,-0.7300363921781668,0.6550003234570297,1.5425917021020654,1.2601138940149696,0.5564119557678288,1.049858867607866,-0.3519909265730599,-0.3735895973638391,-0.4798989792685855,0.7650295631071333,-1.5046704835389255,41.0,18.400000000000002,6.4,0.9,2.0
5,Sat,Home,H,1,0,Brentford,1.4,0.5,56.0,8.0,1.0,20.2,0.0,1,1,NewcastleUnited,1,0.8999999999999999,1,-0.4806550338795155,-1.232296650645836,-0.16869719948754863,-1.1791077463306612,0.4366668823046865,-0.9349435759993076,-1.3875187742945239,1.2220779575314942,-0.6228722422076017,2.434603908796998,2.279943991388663,0.4798989792685855,0.6259332789058363,-1.3222861825039043,44.0,6.4,0.8,0.5,1.4
7,Sat,Home,H,2,0,Burnley,3.1,0.6,53.0,19.0,6.0,15.8,0.0,1,1,NewcastleUnited,2,2.5,1,0.27098658288680494,-1.232296650645836,1.7398560556605525,-1.0668399077925377,0.21833344115234324,0.8819156279416992,0.5036474173551143,-0.3194643623422581,-0.6228722422076017,2.434603908796998,2.279943991388663,0.959797958537171,1.738703552516212,-1.139901881468883,47.0,15.200000000000001,4.800000000000001,0.6,3.1
9,Sat,Home,H,4,0,Crystal Palace,2.4,1.2,59.0,10.0,7.0,10.2,0.0,0,0,NewcastleUnited,4,1.2,1,1.774269816419446,-1.232296650645836,0.9539811858936872,-0.39323287656379624,0.6550003234570297,-0.6046055389191245,0.881880655685042,-2.281427314908853,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,1.919595917074342,0.8345777052077817,-0.9575175804338617,41.0,8.0,5.6000000000000005,1.2,2.4
11,Sat,Home,H,1,0,Arsenal,1.0,0.6,42.0,9.0,1.0,18.6,0.0,0,0,NewcastleUnited,1,0.4,1,-0.4806550338795155,-1.232296650645836,-0.6177685536400428,-1.0668399077925377,-0.582222509739582,-0.769774557459216,-1.3875187742945239,0.6615171139410394,-0.6228722422076017,-0.3519909265730599,-0.3735895973638391,0.4798989792685855,0.27819256840259393,-0.7751332793988405,58.0,7.2,0.8,0.6,1.0
13,Sat,Home,H,4,1,Chelsea,2.4,0.5,54.0,14.0,5.0,17.0,1.0,0,0,NewcastleUnited,3,1.9,1,1.774269816419446,-0.4806550338795155,0.9539811858936872,-1.1791077463306612,0.291111254869791,0.05607053524124161,0.12541417902518667,0.10095627035058333,1.049858867607866,-0.3519909265730599,-0.3735895973638391,1.4396969378057565,1.321414699912321,-0.5927489783638191,46.0,11.200000000000001,4.0,0.5,2.4
